
Tallygaroopna Children's Centre,TALLYGAROOPNA,3634,30,Exceeding NQS,1158,107
Glenrowan Kindergarten,GLENROWAN,3675,30,Meeting NQS,1159,132
Traralgon South Kindergarten,TRARALGON SOUTH,3844,30,Meeting NQS,1160,167
Tyers Kindergarten,TYERS,3844,30,Meeting NQS,1161,130
Cavendish Kindergarten,CAVENDISH,3314,17,Exceeding NQS,1162,192
Newstead Preschool,NEWSTEAD,3462,25,Exceeding NQS,1163,178
Castlemaine Steiner Kindergarten,MUCKLEFORD,3451,28,Meeting NQS,1164,173
Koondrook Preschool,KOONDROOK,3580,17,Exceeding NQS,1165,161
Eltham North Child Care,ELTHAM NORTH,3095,84,Exceeding NQS,1166,141
Jindi Woraback Children's Centre,ST ALBANS,3021,131,Excellent,1167,130
Alexandra Avenue Children's Centre,SUNSHINE,3020,129,Meeting NQS,1168,170
Homestead Child & Family Centre,ROXBURGH PARK,3064,126,Exceeding NQS,1169,159
Tatura Children's Centre,TATURA,3616,103,Exceeding NQS,1170,113
Werribee West Family Centre (Ldc),WERRIBEE,3030,89,Meeting NQS,1171,138
Haileybury Newlands,KEYSBOROUGH,3173,117,Exceeding NQS,1172,194
Oak Park Children's Centre,OAK PARK,3046,48,Meeting NQS,1173,132
Dromana Early Learning Centre and Kindergarten,DROMANA,3936,90,Exceeding NQS,1174,130
Bright Beginnings Child Care Centre,OAKLEIGH SOUTH,3167,50,Meeting NQS,1175,160
Toorak College Preschool,MOUNT ELIZA,3930,109,Exceeding NQS,1176,188
Guardian Childcare & Education Camberwell,CAMBERWELL,3124,88,Meeting NQS,1177,152
Essex Heights Juniors,MOUNT WAVERLEY,3149,87,Exceeding NQS,1178,187
Headstart Early Learning Centre Knoxfield,KNOXFIELD,3180,67,Meeting NQS,1179,104
Hothlyn Drive Children's Centre,CRAIGIEBURN,3064,60,Meeting NQS,1180,123
Community Kids Chirnside Park Early Education Centre,CHIRNSIDE PARK,3116,74,Exceeding NQS,1181,154
Maroondah Montessori Preschool,RINGWOOD EAST,3135,30,Exceeding NQS,1182,170
Good Shepherd Early Childhood Services,HAMILTON,3300,85,Meeting NQS,1183,170
Sydenham Children's Centre,SYDENHAM,3037,52,Meeting NQS,1184,107
Knowledge Tree Early Learning Centre,ENDEAVOUR HILLS,3802,25,Meeting NQS,1185,183
Templestowe World of Learning,TEMPLESTOWE LOWER,3107,60,Meeting NQS,1186,145
Kids Company - Cheltenham,CHELTENHAM,3192,120,Working Towards NQS,1187,174
Penbank Early Learning Centre,MOOROODUC,3933,29,Exceeding NQS,1188,137
Oakleigh World of Learning,OAKLEIGH,3166,91,Meeting NQS,1189,106
Kilmore Child Care Centre,KILMORE,3764,51,Meeting NQS,1190,184
Sydenham Central Early Learning Kinders,SYDENHAM,3037,100,Meeting NQS,1191,146
Aussie Kindies Early Learning Keilor,KEILOR,3036,90,Meeting NQS,1192,103
Alphington Grammar Preschool,ALPHINGTON,3078,40,Meeting NQS,1193,116
Caulfield Grammar Early Childhood Centre-Malvern Campus,GLEN IRIS,3146,70,Exceeding NQS,1194,153
NurtureOne Children's Centre Kilmore,KILMORE,3764,60,Meeting NQS,1195,188
ACE Child Care Centre,DONCASTER EAST,3109,34,Meeting NQS,1196,114
Kingston Kids Preschool & Child Care Centre,MORDIALLOC,3195,74,Meeting NQS,1197,120
The Honeypot Childcare Centre,WARRNAMBOOL,3280,40,Meeting NQS,1198,104
Viewbank Early Childhood Centre,VIEWBANK,3084,110,Meeting NQS,1199,131
Minimbah Early Childhood Centre,FRANKSTON,3199,44,Exceeding NQS,1200,160
Apple Blossoms Early Learning - Mooroopna,MOOROOPNA,3629,69,Meeting NQS,1201,136
Windsor Community Children's Centre Co-op Ltd.,WINDSOR,3181,54,Exceeding NQS,1202,143
Westgarth Kindergarten,NORTHCOTE,3070,58,Exceeding NQS,1203,166
Canberra Avenue Child Care & Kinder,DANDENONG,3175,73,Meeting NQS,1204,132
Westernport Child Care Centre,LANG LANG,3984,89,Meeting NQS,1205,140
Bayswater Childcare & Kinder,BAYSWATER,3153,45,Exceeding NQS,1206,141
Kialla Children's Centre,KIALLA,3631,102,Meeting NQS,1207,118
Goodstart Early Learning Doveton,DOVETON,3177,75,Exceeding NQS,1208,196
Maroondah Occasional Care,CROYDON,3136,38,Meeting NQS,1209,109
Knight Street Preschool & Child Care Centre,SHEPPARTON,3630,60,Meeting NQS,1210,122
Wattletree Early Childhood Centre,MALVERN,3144,71,Exceeding NQS,1211,150
Nido Early School Templestowe,TEMPLESTOWE,3106,60,Meeting NQS,1212,148
Snugglepotts Children's Centre,CAMBERWELL,3124,36,Meeting NQS,1213,102
Gumnuts Early Learning Centre,SALE,3850,96,Meeting NQS,1214,108
Gippsland Lakes Complete Health Children's Centre,LAKES ENTRANCE,3909,76,Meeting NQS,1215,113
Camberwell Junction Early Learning Centre,HAWTHORN EAST,3123,60,Meeting NQS,1216,160
Florence Collins Childrens Services Complex,WARRNAMBOOL,3280,103,Exceeding NQS,1217,122
Woodlands House Child Care,OCEAN GROVE,3226,76,Exceeding NQS,1218,171
Samantha's Child Care Centre,CAMBERWELL,3124,62,Meeting NQS,1219,190
Marang Early Learning Centre,STAWELL,3380,59,Working Towards NQS,1220,115
Campaspe Community Children's Centre,ECHUCA,3564,77,Meeting NQS,1221,167
Goldfields Children's Centre,MARYBOROUGH,3465,100,Working Towards NQS,1222,192
Little Joey's Early Learning,NARRE WARREN EAST,3804,80,Exceeding NQS,1223,163
Journey Early Learning Centre - Templestowe,TEMPLESTOWE LOWER,3107,45,Meeting NQS,1224,174
Westmere Children's Services Centre,COOLAROO,3048,50,Meeting NQS,1225,167
Little Grasshoppers,MORNINGTON,3931,73,Meeting NQS,1226,135
INSPIRE EARLY LEARNING JOURNEY SPRINGVALE,SPRINGVALE,3171,65,Meeting NQS,1227,178
Geelong Grammar School Bostock House Early Learning Centre,NEWTOWN,3220,26,Meeting NQS,1228,179
The Peninsula School Kindergarten,MOUNT ELIZA,3930,72,Exceeding NQS,1229,142
Thornbury Learning Centre,THORNBURY,3071,70,Meeting NQS,1230,145
Waverley Christian College,WANTIRNA SOUTH,3152,30,Meeting NQS,1231,167
Chairo Christian School,PAKENHAM,3810,25,Working Towards NQS,1232,147
Lauriston Kindergarten (1),ARMADALE,3143,182,Exceeding NQS,1233,156
Dala Lidj - Woolum Bellum Kindergarten,MORWELL,3840,25,Meeting NQS,1234,143
St Johns Lutheran Kindergarten,NEWTOWN,3220,27,Exceeding NQS,1235,187
Baxter Childcare Centre,BAXTER,3911,48,Meeting NQS,1236,110
Kilvington Grammar Early Learning Centre,ORMOND,3204,60,Exceeding NQS,1237,104
Wesley College Melbourne Elsternwick Early Childhood Learning Centre,ELSTERNWICK,3185,66,Exceeding NQS,1238,137
Haileybury Kindergarten,BRIGHTON EAST,3187,92,Exceeding NQS,1239,166
The Knox School Pre-Prep Centre,WANTIRNA SOUTH,3152,56,Exceeding NQS,1240,141
Korowa AGS Early Learning Centre for 3 and 4 Year Olds,GLEN IRIS,3146,99,Exceeding NQS,1241,127
Leongatha Children's Centre,LEONGATHA,3953,95,Exceeding NQS,1242,177
Guardian Childcare & Education East Ivanhoe,IVANHOE,3079,91,Exceeding NQS,1243,127
Green Land Children's Services Centre,MOUNT WAVERLEY,3149,67,Working Towards NQS,1244,183
Southern Cross Montessori Torquay,TORQUAY,3228,28,Meeting NQS,1245,134
Strathcona Early Learning Centre,CANTERBURY,3126,55,Exceeding NQS,1246,198
Ivanhoe Girls' Grammar Early Learning Centre,IVANHOE,3079,39,Exceeding NQS,1247,100
Trinity Grammar School Kindergarten,KEW,3101,48,Meeting NQS,1248,107
Cuddly Bear Templestowe,TEMPLESTOWE,3106,55,Meeting NQS,1249,139
Save the Children Kindergarten - Nowa Nowa,NOWA NOWA,3887,25,Meeting NQS,1250,128
Bialik College Early Learning Centre,HAWTHORN EAST,3123,220,Exceeding NQS,1251,192
Jindalee Kindergarten,NARRE WARREN,3805,55,Exceeding NQS,1252,149
Berwick Kindergarten,BERWICK,3806,55,Exceeding NQS,1253,114
Kingswood College Early Learning Centre,BOX HILL,3128,40,Exceeding NQS,1254,116
Lowther Hall Anglican Grammar School Kindergarten,ESSENDON,3040,44,Exceeding NQS,1255,193
Flemington Street Children's Centre,FLEMINGTON,3031,55,Exceeding NQS,1256,143
One Tree Defence Childcare Unit Coventry,SOUTH MELBOURNE,3205,50,Working Towards NQS,1257,179
Centre for Early Education,WENDOUREE,3355,171,Exceeding NQS,1258,191
Maribyrnong River Children's Centre,MARIBYRNONG,3032,107,Meeting NQS,1259,165
Yarra Valley Grammar School Early Learning Centre,RINGWOOD,3134,66,Exceeding NQS,1260,105
Yesodei Hatorah College,ELWOOD,3184,45,Exceeding NQS,1261,163
Ivanhoe Grammar Early Learning Centre,IVANHOE,3079,45,Exceeding NQS,1262,139
Mentone Grammar School,MENTONE,3194,100,Exceeding NQS,1263,154
Waverley Montessori Early Learning Centre,MULGRAVE,3170,30,Working Towards NQS,1264,164
Tungamah Kindergarten & Early Childhood Service,TUNGAMAH,3728,22,Exceeding NQS,1265,155
Try Youth South Yarra,SOUTH YARRA,3141,26,Exceeding NQS,1266,102
Mykidz Early Learning Centre,DONCASTER EAST,3109,36,Meeting NQS,1267,191
Rokewood Kindergarten,ROKEWOOD,3330,25,Working Towards NQS,1268,158
Preshil - The Margaret Lyttle Memorial School,KEW,3101,30,Exceeding NQS,1269,120
Barbara Tolson Centre - Melbourne Girls Grammar,SOUTH YARRA,3141,87,Exceeding NQS,1270,102
Methodist Ladies College - Kindle,KEW,3101,92,Exceeding NQS,1271,156
Undera Kindergarten,UNDERA,3629,20,Meeting NQS,1272,185
Littlecroft Kindergarten,NARRE WARREN,3805,60,Exceeding NQS,1273,104
Katamatite and District Multipurpose Children's Centre,KATAMATITE,3649,21,Exceeding NQS,1274,148
Allora Kindergarten,LEONGATHA,3953,27,Meeting NQS,1275,187
Edenhope Kindergarten,EDENHOPE,3318,46,Meeting NQS,1276,189
Rainbow Kindergarten,RAINBOW,3424,24,Meeting NQS,1277,165
South Morang Preschool Inc - Riverside,SOUTH MORANG,3752,30,Exceeding NQS,1278,180
Brookside Preschool,CAROLINE SPRINGS,3023,33,Exceeding NQS,1279,139
Peekaboo Child Care Centre,CORRYONG,3707,40,Working Towards NQS,1280,168
Seabrook Kindergarten,SEABROOK,3028,66,Exceeding NQS,1281,134
Brookside Early Learning Centre,CAROLINE SPRINGS,3023,63,Meeting NQS,1282,170
Try Mt. Carberry Preschool,MELTON SOUTH,3338,33,Meeting NQS,1283,139
St Mel's Kindergarten,SHEPPARTON,3630,47,Meeting NQS,1284,114
Gum Nuts Resort,BENALLA,3672,140,Meeting NQS,1285,153
Wonder World Play Centre,PRESTON,3072,24,Meeting NQS,1286,118
Dingee Preschool,DINGEE,3571,21,Meeting NQS,1287,132
Xavier College - Burke Hall Early Years Centre,KEW,3101,64,Exceeding NQS,1288,140
Lake Bolac & District Kindergarten,LAKE BOLAC,3351,37,Working Towards NQS,1289,149
Gold Street Children's Centre - Keele Street Campus,COLLINGWOOD,3066,37,Exceeding NQS,1290,143
St Kilda Steiner Kindergarten,ST KILDA EAST,3183,24,Meeting NQS,1291,130
Eildon and District Kindergarten,EILDON,3713,23,Meeting NQS,1292,112
Barbary Crescent Preschool,TAYLORS LAKES,3038,33,Meeting NQS,1293,171
Little Grasshoppers,MORNINGTON,3931,41,Meeting NQS,1294,160
One World Children's Centre,GEELONG NORTH,3215,154,Exceeding NQS,1295,178
Ness Reserve Pre-school,DIAMOND CREEK,3089,25,Exceeding NQS,1296,188
Rossmoyne Kindergarten,BERWICK,3806,60,Exceeding NQS,1297,123
Community Kids Hampton Park Early Education Centre,HAMPTON PARK,3976,130,Meeting NQS,1298,163
"St Paul's ELC, Traralgon Campus",TRARALGON,3844,87,1299,128
Lighthouse Early Learning Centre,KEYSBOROUGH,3173,52,Meeting NQS,1300,131
Mansfield Rudolf Steiner School & Kindergarten,MANSFIELD,3722,42,Exceeding NQS,1301,106
Alfred Child Care Centre,MELBOURNE,3004,60,Meeting NQS,1302,141
The Hamilton and Alexandra College Early Learning Centre,HAMILTON,3300,24,Exceeding NQS,1303,186
Athol Road Primary School Kindergarten,SPRINGVALE SOUTH,3172,66,Exceeding NQS,1304,136
San Remo Kindergarten,SAN REMO,3925,45,Working Towards NQS,1305,171
Glen Oak Kindergarten,OAK PARK,3046,25,Meeting NQS,1306,106
Caulfield Grammar Pre-Prep,WHEELERS HILL,3150,90,Exceeding NQS,1307,144
Wyndarra Children's Centre,HOPPERS CROSSING,3029,103,Meeting NQS,1308,166
NurtureOne Wodonga Children's Centre,WODONGA,3690,113,Meeting NQS,1309,128
Arndell Park Early Childhood Learning Centre,TRUGANINA,3029,100,Meeting NQS,1310,104
First Grammar Beaconsfield,BEACONSFIELD,3807,140,Working Towards NQS,1311,178
North Brighton Kindergarten,BRIGHTON,3186,41,Exceeding NQS,1312,199
Maryvale Crescent Kindergarten,MORWELL,3840,29,Meeting NQS,1313,151
Monash Caulfield Child Care,CAULFIELD EAST,3145,50,Exceeding NQS,1314,197
Altona Gate Kindergarten,ALTONA NORTH,3025,30,Meeting NQS,1315,170
St Leonard's College Early Learning Centre-Brighton,BRIGHTON EAST,3187,92,Exceeding NQS,1316,192
Bannockburn Children's Service,BANNOCKBURN,3331,146,Meeting NQS,1317,199
Kilmore Family Centre,KILMORE,3764,58,Meeting NQS,1318,140
Early Discoveries Pre-school,CAROLINE SPRINGS,3023,74,Working Towards NQS,1319,110
Malcolm Creek Preschool,CRAIGIEBURN,3064,66,Exceeding NQS,1320,136
The Cubby House Early Learning & Kinder,COLAC,3250,91,Meeting NQS,1321,170
Northern Bay College,CORIO,3214,69,Working Towards NQS,1322,151
Gwendoline Kindergarten,BERWICK,3806,120,Exceeding NQS,1323,108
Freshwater Creek Steiner Kindergarten,FRESHWATER CREEK,3216,35,Meeting NQS,1324,176
Burch Family Memorial Preschool,WONGA PARK,3115,49,Exceeding NQS,1325,172
Lara Lake Community Preschool,LARA,3212,88,Exceeding NQS,1326,144
Guardian Childcare & Education Mulgrave South,MULGRAVE,3170,102,Exceeding NQS,1327,114
Ballan Childcare Centre,BALLAN,3342,50,Meeting NQS,1328,143
Green Park Kindergarten,HORSHAM,3400,54,Meeting NQS,1329,169
The Honeypot Early Learning Centre Koroit,KOROIT,3282,29,Exceeding NQS,1330,199
Koori First Steps Preschool,WODONGA,3690,30,Exceeding NQS,1331,165
Aussie Kindies Early Learning Sunbury,SUNBURY,3429,78,Meeting NQS,1332,101
Parkwood Green Preschool,HILLSIDE,3037,146,Exceeding NQS,1333,151
Judy Klein's Creche,ELSTERNWICK,3185,20,Exceeding NQS,1334,108
Beaconsfield Kindergarten- O'Neil Road,BEACONSFIELD,3807,65,Exceeding NQS,1335,161
Caulfield Primary Early Childhood Centre,CAULFIELD SOUTH,3162,43,Exceeding NQS,1336,193
Banana Splits Childcare Centre,CAMPERDOWN,3260,50,Meeting NQS,1337,183
Ballarat North Early Learning Centre,BALLARAT,3350,120,Working Towards NQS,1338,103
Aussie Kindies Early Learning Bacchus Marsh,BACCHUS MARSH,3340,85,Working Towards NQS,1339,142
Vasey Park Preschool Inc,LALOR,3075,30,Meeting NQS,1340,146
One Tree Defence Childcare Unit Puckapunyal,PUCKAPUNYAL,3662,86,Meeting NQS,1341,174
Laverton Community Children's Centre,LAVERTON,3028,116,Exceeding NQS,1342,166
Yarra Warra Preschool,WARRANDYTE NORTH,3113,60,Exceeding NQS,1343,111
Yarrawonga Early Childhood Centre,YARRAWONGA,3730,60,Meeting NQS,1344,145
Little Owls Early Learning Centre,BEACONSFIELD,3807,30,Meeting NQS,1345,165
Bumble Bees Childcare Centre,WODONGA,3690,122,Exceeding NQS,1346,131
Auburn South Preschool,HAWTHORN EAST,3123,55,Exceeding NQS,1347,160
Bestchance Children's Centre,GLEN WAVERLEY,3150,180,Working Towards NQS,1348,173
Duke Street Children's Centre,MAFFRA,3860,65,Meeting NQS,1349,190
Gisborne Montessori School,NEW GISBORNE,3437,75,Meeting NQS,1350,185
Dudley Street Childcare and Kindergarten,WALLAN,3756,96,Meeting NQS,1351,188
Early Learning Centre Rose Grange,TARNEIT,3029,120,Meeting NQS,1352,182
Sparrow Early Learning Manor Lakes,WYNDHAM VALE,3024,125,Working Towards NQS,1353,152
The Grange Kindergarten,HOPPERS CROSSING,3029,62,Exceeding NQS,1354,192
Kindy Patch Mordialloc,MORDIALLOC,3195,40,Meeting NQS,1355,161
Edrington Park Child Care & Kindergarten,BERWICK,3806,120,Meeting NQS,1356,155
Jamieson Way Community Centre - Kindergarten,POINT COOK,3030,70,Exceeding NQS,1357,132
Rose Garden Sunshine Early Learning Centre,SUNSHINE WEST,3020,120,Meeting NQS,1358,110
One Tree Puckapunyal Kindergarten,PUCKAPUNYAL,3662,45,Working Towards NQS,1359,164
Milestones Early Learning Lakes Entrance,LAKES ENTRANCE,3909,65,Meeting NQS,1360,126
Bluebird Early Education Moe,MOE,3825,65,Meeting NQS,1361,191
McKenzie Street Children's Centre,WONTHAGGI,3995,70,Exceeding NQS,1362,100
Strathaird Kindergarten,NARRE WARREN,3805,90,Meeting NQS,1363,196
Leslie Gribble Children's Centre,SHEPPARTON,3630,29,Meeting NQS,1364,128
Chabad Glen Eira Creche,CAULFIELD,3162,40,Exceeding NQS,1365,138
Yeshivah Beth Rivkah Preschools,ST KILDA EAST,3183,274,Exceeding NQS,1366,176
Mykidz Early Learning Centre,DONCASTER,3108,49,Meeting NQS,1367,147
Taraleigh Steiner Kindergarten and Playgroup,BENTLEIGH EAST,3165,24,Meeting NQS,1368,143
Little Munchkins Child Care Centre,HILLSIDE,3037,120,Working Towards NQS,1369,136
Little Babe's Early Learning Centre,ST ALBANS,3021,60,Exceeding NQS,1370,177
Balmoral and District Kindergarten,BALMORAL,3407,26,Meeting NQS,1371,108
Pelican Childcare Heatherton,HEATHERTON,3202,90,Working Towards NQS,1372,196
Violet Town and District Early Childhood Centre,VIOLET TOWN,3669,53,Meeting NQS,1373,197
Clever Kids Childcare - Ashburton,ASHBURTON,3147,45,Meeting NQS,1374,163
Clever Kids Early Learning Centre,CARRUM DOWNS,3201,70,Meeting NQS,1375,162
Cradles to Crayons Early Learning Centre,KEALBA,3021,83,Meeting NQS,1376,103
Bentons Square Kindergarten,MORNINGTON,3931,61,Exceeding NQS,1377,139
Hawkesdale and District Family Services Centre,HAWKESDALE,3287,50,Meeting NQS,1378,163
Bimbi Day Care,AIRPORT WEST,3042,51,Meeting NQS,1379,111
Xavier College - Kostka Hall Early Years Programme,BRIGHTON,3186,59,Exceeding NQS,1380,140
Smartie Pants Early Learning & Development,DIAMOND CREEK,3089,90,Exceeding NQS,1381,184
Roscoe Avenue Children's Centre,HAMILTON,3300,65,Meeting NQS,1382,141
Aussie Kindies Early Learning Kyabram,KYABRAM,3620,74,Meeting NQS,1383,153
Aussie Kindies Early Learning Stawell,STAWELL,3380,78,Working Towards NQS,1384,184
Bairnsdale Childcare & Kinder,BAIRNSDALE,3875,162,Meeting NQS,1385,110
Paddy O'Donoghue Centre - (Noble Park Community Service Centre),NOBLE PARK,3174,120,Working Towards NQS,1386,183
Rosedale Neighbourhood Kindergarten,ROSEDALE,3847,44,Exceeding NQS,1387,149
Tooradin Kindergarten,TOORADIN,3980,30,Exceeding NQS,1388,159
Minnows Cheltenham,CHELTENHAM,3192,75,Exceeding NQS,1389,147
Northland Kinder Haven,PRESTON,3072,100,Exceeding NQS,1390,105
Guardian Childcare & Education Mentone East,MENTONE,3194,94,Exceeding NQS,1391,160
Wonderland Childcare & Kinder,DONCASTER,3108,77,Meeting NQS,1392,173
Little Sophia Inc,ABBOTSFORD,3067,40,Exceeding NQS,1393,138
Mill Park Lakes Preschool,SOUTH MORANG,3752,93,Exceeding NQS,1394,116
Long Island Early Learning Centre,FRANKSTON,3199,55,Meeting NQS,1395,155
Kardinia International College Kindergarten,BELL POST HILL,3215,75,Exceeding NQS,1396,173
Greenland Early Learning Centre,GLEN WAVERLEY,3150,105,Meeting NQS,1397,170
Community Kids Pakenham Early Education Centre,PAKENHAM,3810,100,Meeting NQS,1398,183
Carmody Drive Kindergarten,CAIRNLEA,3023,54,Meeting NQS,1399,106
3 Apples Childcare Centre & Kindergarten,BALWYN,3103,45,Meeting NQS,1400,188
Lakeside Children's Centre,PAKENHAM,3810,66,Meeting NQS,1401,184
Clayton Community Centre Kindergarten,CLAYTON,3168,30,Exceeding NQS,1402,116
One Tree Defence Childcare Unit East Sale,SALE EAST,3852,62,Meeting NQS,1403,136
Serrell Street Kindergarten,MALVERN EAST,3145,51,Meeting NQS,1404,113
FedUni Children's Centre at Churchill,CHURCHILL,3842,75,Meeting NQS,1405,176
Headstart Early Learning Centre Ocean Grove,OCEAN GROVE,3226,95,Meeting NQS,1406,192
Glen Iris Road Kindergarten,GLEN IRIS,3146,30,Meeting NQS,1407,184
Carrum Downs Early Learning Centre,CARRUM DOWNS,3201,120,Meeting NQS,1408,188
Lynbrook Kindergarten,LYNBROOK,3975,130,Exceeding NQS,1409,130
Milestones Early Learning Ringwood,RINGWOOD,3134,125,Meeting NQS,1410,158
Croydon World of Learning,CROYDON NORTH,3136,110,Meeting NQS,1411,115
St Andrew's Uniting Care Kindergarten,WARRAGUL,3820,30,Meeting NQS,1412,168
Wilsons Road Early Learning & Kinder,NEWCOMB,3219,76,Meeting NQS,1413,198
Lake View Children's Centre,MOUNT BEAUTY,3699,71,Exceeding NQS,1414,123
Poets Grove Family and Children's Services Centre,ELWOOD,3184,105,Meeting NQS,1415,142
Aussie Kindies Early Learning Cranbourne,CRANBOURNE,3977,120,Meeting NQS,1416,150
Gippsland Grammar Early Learning Centre,SALE,3850,40,Exceeding NQS,1417,147
Waverley Kidz Children's Centre,GLEN WAVERLEY,3150,58,Meeting NQS,1418,112
Each Child Community Child & Family Centre,RINGWOOD EAST,3135,122,Working Towards NQS,1419,117
Laurimar Child Care and Early Learning,DOREEN,3754,120,Meeting NQS,1420,155
Headstart Early Learning Centre Altona North,ALTONA NORTH,3025,110,Working Towards NQS,1421,127
Edinburgh Early Learning Centre,LILYDALE,3140,118,Exceeding NQS,1422,187
Creekside Kindergarten,CAROLINE SPRINGS,3023,99,Working Towards NQS,1423,195
Guardian Childcare & Education Torquay,TORQUAY,3228,72,Exceeding NQS,1424,130
Goodstart Early Learning Cranbourne East,CRANBOURNE,3977,105,Meeting NQS,1425,116
Story House Early Learning Diamond Creek,DIAMOND CREEK,3089,92,Meeting NQS,1426,135
Discovery Childcare and Education (Boronia),BORONIA,3155,176,Exceeding NQS,1427,157
Hastings Child Care Centre,HASTINGS,3915,46,Working Towards NQS,1428,181
Stonnington Children's Centre,WINDSOR,3181,61,Exceeding NQS,1429,108
Hippity Hop Childcare,PAKENHAM,3810,120,Meeting NQS,1430,188
Torquay Kindergarten,TORQUAY,3228,90,Exceeding NQS,1431,132
Lake Gardens Children's Centre,LAKE GARDENS,3355,66,Working Towards NQS,1432,156
Creative Garden Early Learning Tullamarine,MELBOURNE AIRPORT,3046,120,Exceeding NQS,1433,157
Little Scooters,RESEARCH,3095,108,Exceeding NQS,1434,122
Sentia Early Learning,MELBOURNE,3000,124,Meeting NQS,1435,156
Cairnlea Kindy and Child Care Centre,CAIRNLEA,3023,130,Meeting NQS,1436,167
